2019-12-12 12:54:25,386  INFO LandmarkerPieSlices:163 There is no node in sector 5!
2019-12-12 12:54:25,386  INFO LandmarkerPieSlices:163 There is no node in sector 6!
2019-12-12 12:54:25,386  INFO LandmarkerPieSlices:163 There is no node in sector 7!
2019-12-12 12:54:25,386  INFO LandmarkerPieSlices:163 There is no node in sector 8!
2019-12-12 12:54:25,386  INFO LandmarkerPieSlices:163 There is no node in sector 9!
2019-12-12 12:54:25,386  INFO LandmarkerPieSlices:163 There is no node in sector 10!
2019-12-12 12:54:25,386  INFO LandmarkerPieSlices:163 There is no node in sector 11!
2019-12-12 12:54:25,386  INFO LandmarkerPieSlices:163 There is no node in sector 12!
2019-12-12 12:54:25,386  INFO LandmarkerPieSlices:163 There is no node in sector 13!
2019-12-12 12:54:25,386  INFO LandmarkerPieSlices:163 There is no node in sector 14!
2019-12-12 12:54:25,386  INFO LandmarkerPieSlices:100 Reducing number of landmarks from 16 to 1...
2019-12-12 12:54:25,386  INFO LandmarkerPieSlices:107 Refining landmarks...
2019-12-12 12:54:25,386  INFO LandmarkerPieSlices:109 done
2019-12-12 12:54:25,386  INFO PreProcessLandmarks:115 done in 2 ms
2019-12-12 12:54:25,386  INFO PreProcessLandmarks:117 Initializing landmarks data
2019-12-12 12:54:25,386  INFO PreProcessLandmarks:129 Calculating distance from each node to each of the 16 landmarks using 2 threads...
2019-12-12 12:54:25,395  INFO PreProcessLandmarks:139 wait for landmarks Calculator to finish...
2019-12-12 12:54:25,395  INFO PreProcessLandmarks:161 done in 9 ms
2019-12-12 12:54:25,407  INFO CalcLinkStats:151  resetting `count' to zero.  This info is here since we want to check when this is happening during normal simulation runs.  kai, jan'11
2019-12-12 12:54:25,407  INFO EventsManagerImpl:144 adding Event-Handler: org.matsim.analysis.VolumesAnalyzer
2019-12-12 12:54:25,407  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.LinkLeaveEventHandler
2019-12-12 12:54:25,407  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.LinkLeaveEvent
2019-12-12 12:54:25,407  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.VehicleEntersTrafficEventHandler
2019-12-12 12:54:25,407  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.VehicleEntersTrafficEvent
2019-12-12 12:54:25,407  INFO EventsManagerImpl:156 
2019-12-12 12:54:25,407  INFO EventsManagerImpl:144 adding Event-Handler: org.matsim.analysis.VolumesAnalyzer
2019-12-12 12:54:25,407  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.LinkLeaveEventHandler
2019-12-12 12:54:25,407  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.LinkLeaveEvent
2019-12-12 12:54:25,407  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.VehicleEntersTrafficEventHandler
2019-12-12 12:54:25,407  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.VehicleEntersTrafficEvent
2019-12-12 12:54:25,407  INFO EventsManagerImpl:156 
2019-12-12 12:54:25,407  INFO EventsManagerImpl:144 adding Event-Handler: org.matsim.analysis.LegHistogram
2019-12-12 12:54:25,407  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.PersonDepartureEventHandler
2019-12-12 12:54:25,407  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.PersonDepartureEvent
2019-12-12 12:54:25,407  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.PersonArrivalEventHandler
2019-12-12 12:54:25,407  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.PersonArrivalEvent
2019-12-12 12:54:25,407  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.PersonStuckEventHandler
2019-12-12 12:54:25,407  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.PersonStuckEvent
2019-12-12 12:54:25,407  INFO EventsManagerImpl:156 
2019-12-12 12:54:25,407  INFO EventsManagerImpl:144 adding Event-Handler: org.matsim.analysis.LegHistogram
2019-12-12 12:54:25,407  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.PersonDepartureEventHandler
2019-12-12 12:54:25,407  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.PersonDepartureEvent
2019-12-12 12:54:25,407  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.PersonArrivalEventHandler
2019-12-12 12:54:25,407  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.PersonArrivalEvent
2019-12-12 12:54:25,407  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.PersonStuckEventHandler
2019-12-12 12:54:25,407  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.PersonStuckEvent
2019-12-12 12:54:25,407  INFO EventsManagerImpl:156 
2019-12-12 12:54:25,407  INFO EventsManagerImpl:144 adding Event-Handler: org.matsim.analysis.CalcLegTimes
2019-12-12 12:54:25,415  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.PersonDepartureEventHandler
2019-12-12 12:54:25,415  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.PersonDepartureEvent
2019-12-12 12:54:25,415  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.PersonArrivalEventHandler
2019-12-12 12:54:25,415  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.PersonArrivalEvent
2019-12-12 12:54:25,415  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.ActivityEndEventHandler
2019-12-12 12:54:25,415  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.ActivityEndEvent
2019-12-12 12:54:25,415  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.ActivityStartEventHandler
2019-12-12 12:54:25,415  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.ActivityStartEvent
2019-12-12 12:54:25,415  INFO EventsManagerImpl:156 
2019-12-12 12:54:25,415  INFO EventsManagerImpl:144 adding Event-Handler: org.matsim.analysis.CalcLegTimes
2019-12-12 12:54:25,415  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.PersonDepartureEventHandler
2019-12-12 12:54:25,417  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.PersonDepartureEvent
2019-12-12 12:54:25,417  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.PersonArrivalEventHandler
2019-12-12 12:54:25,417  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.PersonArrivalEvent
2019-12-12 12:54:25,417  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.ActivityEndEventHandler
2019-12-12 12:54:25,417  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.ActivityEndEvent
2019-12-12 12:54:25,417  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.ActivityStartEventHandler
2019-12-12 12:54:25,417  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.ActivityStartEvent
2019-12-12 12:54:25,417  INFO EventsManagerImpl:156 
2019-12-12 12:54:25,417  INFO AbstractController:52 Used Controler-Class: org.matsim.core.controler.NewControler
2019-12-12 12:54:25,417  INFO Config:532 ConfigConsistencyChecker with runtime type=class org.matsim.core.config.consistency.ConfigConsistencyCheckerImpl was already added; not adding it a second time
2019-12-12 12:54:25,417  INFO EventsManagerImpl:144 adding Event-Handler: org.matsim.core.scoring.EventsToLegsAndActivities
2019-12-12 12:54:25,417  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.ActivityStartEventHandler
2019-12-12 12:54:25,417  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.ActivityStartEvent
2019-12-12 12:54:25,417  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.ActivityEndEventHandler
2019-12-12 12:54:25,417  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.ActivityEndEvent
2019-12-12 12:54:25,417  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.PersonDepartureEventHandler
2019-12-12 12:54:25,417  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.PersonDepartureEvent
2019-12-12 12:54:25,417  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.PersonArrivalEventHandler
2019-12-12 12:54:25,417  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.PersonArrivalEvent
2019-12-12 12:54:25,417  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.LinkLeaveEventHandler
2019-12-12 12:54:25,417  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.LinkLeaveEvent
2019-12-12 12:54:25,417  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.LinkEnterEventHandler
2019-12-12 12:54:25,425  INFO EventsManagerImpl:207     > org.matsim.api.core.v01.events.LinkEnterEvent
2019-12-12 12:54:25,425  INFO EventsManagerImpl:148   org.matsim.core.api.experimental.events.handler.TeleportationArrivalEventHandler
2019-12-12 12:54:25,425  INFO EventsManagerImpl:207     > org.matsim.core.api.experimental.events.TeleportationArrivalEvent
2019-12-12 12:54:25,425  INFO EventsManagerImpl:148   org.matsim.api.core.v01.events.handler.TransitDriverStartsEventHandler
